# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
Bin_2-contigs.fa	taxid assigned (1/2)	based on 8627/10475 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.37;0.37;0.37;0.37;0.37;0.37;0.36;0.36	Viruses: 0.37	Uroviricota: 0.37	Caudoviricetes: 0.37	Caudovirales: 0.37	NA	NA	uncultured Caudovirales phage: 0.36
Bin_2-contigs.fa	taxid assigned (2/2)	based on 8627/10475 ORFs	1;131567;2	1.00;0.44;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_20-contigs.fa	taxid assigned	based on 5567/5726 ORFs	1;131567;2;1783257;74201	1.00;1.00;1.00;0.70;0.69	Bacteria: 1.00	Verrucomicrobia: 0.69	no support	no support	no support	no support	no support
Bin_200-contigs.fa	taxid assigned	based on 2930/4099 ORFs	1;131567;2	1.00;0.60;0.56	Bacteria: 0.56	no support	no support	no support	no support	no support	no support
Bin_201-contigs.fa	no taxid assigned	no hits to database
Bin_202-contigs.fa	taxid assigned (1/2)	based on 1415/2143 ORFs	1;131567;2	1.00;0.52;0.51	Bacteria: 0.51	no support	no support	no support	no support	no support	no support
Bin_202-contigs.fa	taxid assigned (2/2)	based on 1415/2143 ORFs	1;10239	1.00;0.31	Viruses: 0.31	no support	no support	no support	no support	no support	no support
Bin_203-contigs.fa	taxid assigned (1/2)	based on 5236/5833 ORFs	1;131567;2;1783272;1239;526524;526525;128827;544447;2049044	1.00;1.00;0.97;0.45;0.44;0.42;0.42;0.42;0.41;0.41	Bacteria: 0.97	Firmicutes: 0.44	Erysipelotrichia: 0.42	Erysipelotrichales: 0.42	Erysipelotrichaceae: 0.42	NA	Erysipelotrichaceae bacterium: 0.41
Bin_203-contigs.fa	taxid assigned (2/2)	based on 5236/5833 ORFs	1;131567;2;1224;1553900;213481;213483;958	1.00;1.00;0.97;0.48;0.44;0.43;0.39;0.38	Bacteria: 0.97	Proteobacteria: 0.48	Oligoflexia: 0.44	Bdellovibrionales: 0.43	Bdellovibrionaceae: 0.39	Bdellovibrio: 0.38	no support
Bin_205-contigs.fa	taxid assigned	based on 1299/1435 ORFs	1;131567;2;2323;1783234;1783273;1794811;1752728	1.00;1.00;0.97;0.85;0.85;0.84;0.63;0.52	Bacteria: 0.97	Candidatus Falkowbacteria: 0.52	no support	no support	no support	no support	no support
Bin_207-contigs.fa	taxid assigned (1/2)	based on 1698/2109 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.45;0.45;0.45;0.45;0.45;0.45;0.43;0.43	Viruses: 0.45	Uroviricota: 0.45	Caudoviricetes: 0.45	Caudovirales: 0.45	NA	NA	uncultured Caudovirales phage: 0.43
Bin_207-contigs.fa	taxid assigned (2/2)	based on 1698/2109 ORFs	1;131567;2	1.00;0.33;0.31	Bacteria: 0.31	no support	no support	no support	no support	no support	no support
Bin_208-contigs.fa	taxid assigned	based on 1235/1890 ORFs	1;131567;2	1.00;0.81;0.73	Bacteria: 0.73	no support	no support	no support	no support	no support	no support
Bin_209-contigs.fa	taxid assigned	based on 4428/4462 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.97;0.97;0.56;0.31;0.31	Bacteria: 1.00	Actinobacteria: 0.97	Actinomycetia: 0.56	NA	NA	NA	Actinobacteria bacterium: 0.31
Bin_21-contigs.fa	taxid assigned	based on 3844/4388 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;0.95;0.94;0.76;0.76;0.76;0.56;0.52;0.46;0.45;0.45	Bacteria: 0.94	Bacteroidetes: 0.76	Flavobacteriia: 0.56	Flavobacteriales: 0.52	Crocinitomicaceae: 0.46	NA	Crocinitomicaceae bacterium: 0.45
Bin_210-contigs.fa	taxid assigned	based on 751/1240 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;0.98;0.94;0.77;0.63;0.47;0.47;0.41;0.35	Bacteria: 0.94	Proteobacteria: 0.77	Gammaproteobacteria: 0.63	Chromatiales: 0.47	Chromatiaceae: 0.47	Chromatium: 0.41	Chromatium okenii: 0.35
Bin_211-contigs.fa	taxid assigned	based on 1922/2146 ORFs	1;131567;2;1783270;68336;976;1853228	1.00;0.86;0.85;0.72;0.72;0.72;0.31	Bacteria: 0.85	Bacteroidetes: 0.72	Chitinophagia: 0.31	no support	no support	no support	no support
Bin_212-contigs.fa	taxid assigned	based on 553/1074 ORFs	1;131567;2	1.00;0.85;0.69	Bacteria: 0.69	no support	no support	no support	no support	no support	no support
Bin_213-contigs.fa	taxid assigned (1/2)	based on 17/32 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;0.38;0.38;0.38	Bacteria: 1.00	Bacteroidetes: 0.38	no support	no support	no support	no support	no support
Bin_213-contigs.fa	taxid assigned (2/2)	based on 17/32 ORFs	1;131567;2;1224	1.00;1.00;1.00;0.39	Bacteria: 1.00	Proteobacteria: 0.39	no support	no support	no support	no support	no support
Bin_214-contigs.fa	taxid assigned	based on 1072/1648 ORFs	1;131567;2	1.00;0.82;0.72	Bacteria: 0.72	no support	no support	no support	no support	no support	no support
Bin_215-contigs.fa	taxid assigned	based on 8363/9720 ORFs	1;131567;2;1783270;68336;976	1.00;0.99;0.97;0.52;0.52;0.41	Bacteria: 0.97	Bacteroidetes: 0.41	no support	no support	no support	no support	no support
Bin_216-contigs.fa	taxid assigned	based on 94/113 ORFs	1;131567;2;1783270;68336;976	1.00;0.97;0.97;0.53;0.53;0.49	Bacteria: 0.97	Bacteroidetes: 0.49	no support	no support	no support	no support	no support
Bin_217-contigs.fa	taxid assigned	based on 1886/1969 ORFs	1;131567;2;1224;28216	1.00;1.00;0.99;0.64;0.54	Bacteria: 0.99	Proteobacteria: 0.64	Betaproteobacteria: 0.54	no support	no support	no support	no support
Bin_218-contigs.fa	taxid assigned (1/2)	based on 1229/1442 ORFs	1;131567;2;1224;28216;80840;119060;44013	1.00;0.99;0.98;0.46;0.45;0.40;0.40;0.36	Bacteria: 0.98	Proteobacteria: 0.46	Betaproteobacteria: 0.45	Burkholderiales: 0.40	Burkholderiaceae: 0.40	Polynucleobacter: 0.36	no support
Bin_218-contigs.fa	taxid assigned (2/2)	based on 1229/1442 ORFs	1;131567;2;1783272;201174;1760	1.00;0.99;0.98;0.40;0.39;0.38	Bacteria: 0.98	Actinobacteria: 0.39	Actinomycetia: 0.38	no support	no support	no support	no support
Bin_219-contigs.fa	taxid assigned	based on 477/660 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.98;0.97;0.57;0.56;0.56;0.56;0.56	Bacteria: 0.97	Actinobacteria: 0.56	Actinomycetia: 0.56	NA	NA	NA	Actinobacteria bacterium: 0.56
Bin_22-contigs.fa	taxid assigned	based on 3/6 ORFs	1;131567;2	1.00;1.00;1.00	Bacteria: 1.00	no support	no support	no support	no support	no support	no support
Bin_220-contigs.fa	taxid assigned	based on 3932/4269 ORFs	1;131567;2;1224;28216;80840	1.00;1.00;0.99;0.81;0.54;0.34	Bacteria: 0.99	Proteobacteria: 0.81	Betaproteobacteria: 0.54	Burkholderiales: 0.34	no support	no support	no support
Bin_222-contigs.fa	taxid assigned	based on 1626/1857 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.99;0.98;0.84;0.84;0.45;0.44;0.35	Bacteria: 0.98	Actinobacteria: 0.84	Actinomycetia: 0.45	NA	NA	NA	Actinobacteria bacterium: 0.35
Bin_223-contigs.fa	taxid assigned	based on 10/10 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Viruses: 1.00	Uroviricota: 1.00	Caudoviricetes: 1.00	Caudovirales: 1.00	NA	NA	uncultured Caudovirales phage: 1.00
Bin_224-contigs.fa	taxid assigned	based on 373/426 ORFs	1;131567;2;1783270;68336;976	1.00;0.99;0.98;0.45;0.45;0.44	Bacteria: 0.98	Bacteroidetes: 0.44	no support	no support	no support	no support	no support
Bin_226-contigs.fa	taxid assigned	based on 1237/1763 ORFs	1;131567;2	1.00;0.54;0.49	Bacteria: 0.49	no support	no support	no support	no support	no support	no support
Bin_228-contigs.fa	taxid assigned (1/2)	based on 101/246 ORFs	1;131567;2	1.00;0.58;0.51	Bacteria: 0.51	no support	no support	no support	no support	no support	no support
Bin_228-contigs.fa	taxid assigned (2/2)	based on 101/246 ORFs	1;10239	1.00;0.30	Viruses: 0.30	no support	no support	no support	no support	no support	no support
Bin_229-contigs.fa	taxid assigned (1/2)	based on 8/13 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39	Viruses: 0.39	Uroviricota: 0.39	Caudoviricetes: 0.39	Caudovirales: 0.39	NA	NA	uncultured Caudovirales phage: 0.39
Bin_229-contigs.fa	taxid assigned (2/2)	based on 8/13 ORFs	1;131567;2	1.00;0.41;0.41	Bacteria: 0.41	no support	no support	no support	no support	no support	no support
Bin_23-contigs.fa	taxid assigned	based on 1513/2561 ORFs	1;131567;2	1.00;0.65;0.52	Bacteria: 0.52	no support	no support	no support	no support	no support	no support
Bin_230-contigs.fa	taxid assigned	based on 589/1382 ORFs	1;131567;2	1.00;0.55;0.40	Bacteria: 0.40	no support	no support	no support	no support	no support	no support
Bin_231-contigs.fa	taxid assigned	based on 1970/3004 ORFs	1;131567;2	1.00;0.68;0.60	Bacteria: 0.60	no support	no support	no support	no support	no support	no support
Bin_233-contigs.fa	taxid assigned	based on 55/89 ORFs	1;131567;2	1.00;0.40;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_24-contigs.fa	taxid assigned	based on 1/7 ORFs	1;131567;2759;33154;33208;6072;33213;33317;2697495;2697496;10190;2816136;44578;231623;392033	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Eukaryota: 1.00	Rotifera: 1.00	Eurotatoria: 1.00	NA	NA	Rotaria: 1.00	Rotaria sordida: 1.00
Bin_25-contigs.fa	taxid assigned	based on 4289/4631 ORFs	1;131567;2;203691	1.00;1.00;0.98;0.60	Bacteria: 0.98	Spirochaetes: 0.60	no support	no support	no support	no support	no support
Bin_26-contigs.fa	taxid assigned	based on 3738/3825 ORFs	1;131567;2;1224;28216;80840;80864;83494;1871071	1.00;1.00;1.00;0.85;0.73;0.56;0.49;0.42;0.42	Bacteria: 1.00	Proteobacteria: 0.85	Betaproteobacteria: 0.73	Burkholderiales: 0.56	Comamonadaceae: 0.49	NA	Comamonadaceae bacterium: 0.42
Bin_27-contigs.fa	taxid assigned	based on 89/100 ORFs	1;131567;2	1.00;0.39;0.39	Bacteria: 0.39	no support	no support	no support	no support	no support	no support
Bin_28-contigs.fa	taxid assigned	based on 106/150 ORFs	1;131567;2759	1.00;0.89;0.55	Eukaryota: 0.55	no support	no support	no support	no support	no support	no support
Bin_29-contigs.fa	taxid assigned (1/2)	based on 8/59 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;1.00;0.41;0.41;0.41;0.41;0.41;0.41	Bacteria: 0.41	Bacteroidetes: 0.41	NA	NA	NA	NA	Bacteroidetes bacterium: 0.41
Bin_29-contigs.fa	taxid assigned (2/2)	based on 8/59 ORFs	1;131567;2759;33154	1.00;1.00;0.52;0.37	Eukaryota: 0.52	no support	no support	no support	no support	no support	no support
Bin_3-contigs.fa	taxid assigned	based on 3866/4186 ORFs	1;131567;2;1224;68525;28221;213462;213468;2357;2358*	1.00;1.00;0.98;0.76;0.70;0.70;0.34;0.34;0.33;0.33	Bacteria: 0.98	Proteobacteria: 0.76	Deltaproteobacteria: 0.70	Syntrophobacterales: 0.34	Syntrophaceae: 0.34	Desulfomonile: 0.33	Desulfomonile tiedjei*: 0.33
Bin_32-contigs.fa	taxid assigned	based on 533/551 ORFs	1;131567;2;1224;28211;204441;433;41293;1909293	1.00;1.00;1.00;0.98;0.95;0.33;0.33;0.31;0.31	Bacteria: 1.00	Proteobacteria: 0.98	Alphaproteobacteria: 0.95	Rhodospirillales: 0.33	Acetobacteraceae: 0.33	NA	Acetobacteraceae bacterium: 0.31
Bin_35-contigs.fa	taxid assigned	based on 1781/2073 ORFs	1;131567;2;1783257;74201	1.00;0.96;0.95;0.56;0.44	Bacteria: 0.95	Verrucomicrobia: 0.44	no support	no support	no support	no support	no support
Bin_36-contigs.fa	taxid assigned	based on 2292/3367 ORFs	1;131567;2	1.00;0.80;0.78	Bacteria: 0.78	no support	no support	no support	no support	no support	no support
Bin_37-contigs.fa	taxid assigned	based on 21/72 ORFs	1;131567;2	1.00;0.97;0.91	Bacteria: 0.91	no support	no support	no support	no support	no support	no support
Bin_38-contigs.fa	taxid assigned (1/2)	based on 6/27 ORFs	1;131567;2;1224;28211;33807;1913988	1.00;0.78;0.78;0.31;0.31;0.31;0.31	Bacteria: 0.78	Proteobacteria: 0.31	Alphaproteobacteria: 0.31	NA	NA	NA	Alphaproteobacteria bacterium: 0.31
Bin_38-contigs.fa	taxid assigned (2/2)	based on 6/27 ORFs	1;131567;2;1783270;68336;976	1.00;0.78;0.78;0.47;0.47;0.47	Bacteria: 0.78	Bacteroidetes: 0.47	no support	no support	no support	no support	no support
Bin_39-contigs.fa	taxid assigned	based on 2364/2745 ORFs	1;131567;2;57723	1.00;0.99;0.92;0.37	Bacteria: 0.92	Acidobacteria: 0.37	no support	no support	no support	no support	no support
Bin_4-contigs.fa	taxid assigned	based on 832/942 ORFs	1;131567;2;2323;1783234;1783273;1794811;1752737;2045217	1.00;1.00;0.99;0.96;0.96;0.96;0.95;0.94;0.93	Bacteria: 0.99	Candidatus Moranbacteria: 0.94	NA	NA	NA	NA	Candidatus Moranbacteria bacterium: 0.93
Bin_40-contigs.fa	taxid assigned (1/2)	based on 1268/2204 ORFs	1;131567;2	1.00;0.57;0.54	Bacteria: 0.54	no support	no support	no support	no support	no support	no support
Bin_40-contigs.fa	taxid assigned (2/2)	based on 1268/2204 ORFs	1;10239	1.00;0.34	Viruses: 0.34	no support	no support	no support	no support	no support	no support
Bin_41-contigs.fa	no taxid assigned	no hits to database
Bin_42-contigs.fa	taxid assigned	based on 11/14 ORFs	1;131567;2;49928;1869227	1.00;1.00;1.00;0.36;0.36	Bacteria: 1.00	NA	NA	NA	NA	NA	bacterium: 0.36
Bin_43-contigs.fa	taxid assigned	based on 5106/5211 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.74;0.74;0.40	Bacteria: 1.00	Actinobacteria: 0.74	Actinomycetia: 0.40	no support	no support	no support	no support
Bin_44-contigs.fa	taxid assigned	based on 5823/6134 ORFs	1;131567;2;1783270;68336;976;768503;768507;89373;105	1.00;1.00;1.00;0.97;0.97;0.97;0.91;0.87;0.86;0.79	Bacteria: 1.00	Bacteroidetes: 0.97	Cytophagia: 0.91	Cytophagales: 0.87	Cytophagaceae: 0.86	Runella: 0.79	no support
Bin_45-contigs.fa	taxid assigned	based on 17/33 ORFs	1;131567;2	1.00;0.96;0.79	Bacteria: 0.79	no support	no support	no support	no support	no support	no support
Bin_46-contigs.fa	taxid assigned	based on 236/770 ORFs	1;131567;2;1783257;203682;203683;112;126;69476;2026779	1.00;0.99;0.70;0.33;0.32;0.32;0.32;0.32;0.32;0.32	Bacteria: 0.70	Planctomycetes: 0.32	Planctomycetia: 0.32	Planctomycetales: 0.32	Planctomycetaceae: 0.32	NA	Planctomycetaceae bacterium: 0.32
Bin_47-contigs.fa	taxid assigned	based on 437/997 ORFs	1;131567;2;1224	1.00;0.99;0.90;0.44	Bacteria: 0.90	Proteobacteria: 0.44	no support	no support	no support	no support	no support
Bin_48-contigs.fa	taxid assigned	based on 6127/9774 ORFs	1;131567;2	1.00;0.82;0.77	Bacteria: 0.77	no support	no support	no support	no support	no support	no support
Bin_49-contigs.fa	taxid assigned	based on 2678/2798 ORFs	1;131567;2;1224;28216;32003;32011;359407	1.00;0.99;0.98;0.54;0.49;0.34;0.33;0.31	Bacteria: 0.98	Proteobacteria: 0.54	Betaproteobacteria: 0.49	Nitrosomonadales: 0.34	Methylophilaceae: 0.33	Methylotenera: 0.31	no support
Bin_5-contigs.fa	taxid assigned	based on 3875/4525 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;0.99;0.98;0.88;0.88;0.85;0.63;0.62	Bacteria: 0.98	Bacteroidetes: 0.85	NA	NA	NA	NA	Bacteroidetes bacterium: 0.62
Bin_50-contigs.fa	no taxid assigned	no hits to database
Bin_51-contigs.fa	no taxid assigned	no hits to database
Bin_52-contigs.fa	taxid assigned	based on 5044/5174 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;0.99;0.98;0.98;0.98;0.94;0.76	Bacteria: 1.00	Proteobacteria: 0.99	Gammaproteobacteria: 0.98	Chromatiales: 0.98	Chromatiaceae: 0.98	Chromatium: 0.94	Chromatium okenii: 0.76
Bin_53-contigs.fa	taxid assigned	based on 745/890 ORFs	1;131567;2;1224	1.00;1.00;0.99;0.93	Bacteria: 0.99	Proteobacteria: 0.93	no support	no support	no support	no support	no support
Bin_54-contigs.fa	taxid assigned	based on 6/9 ORFs	1;131567;2;1224;28216;80840;75682;401469;2630295;1914977	1.00;1.00;1.00;0.85;0.58;0.38;0.38;0.38;0.38;0.38	Bacteria: 1.00	Proteobacteria: 0.85	Betaproteobacteria: 0.58	Burkholderiales: 0.38	Oxalobacteraceae: 0.38	Undibacterium: 0.38	Undibacterium sp.: 0.38
Bin_55-contigs.fa	taxid assigned (1/2)	based on 1038/1801 ORFs	1;10239;12429;2763270	1.00;0.52;0.37;0.35	Viruses: 0.52	NA	NA	NA	NA	NA	Virus NIOZ-UU159: 0.35
Bin_55-contigs.fa	taxid assigned (2/2)	based on 1038/1801 ORFs	1;131567	1.00;0.33	no support	no support	no support	no support	no support	no support	no support
Bin_56-contigs.fa	no taxid assigned	no hits to database
Bin_57-contigs.fa	taxid assigned	based on 2745/2799 ORFs	1;131567;2;1224;28216;80840	1.00;0.99;0.98;0.96;0.93;0.78	Bacteria: 0.98	Proteobacteria: 0.96	Betaproteobacteria: 0.93	Burkholderiales: 0.78	no support	no support	no support
Bin_58-contigs.fa	taxid assigned	based on 6700/6956 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.93;0.92;0.81;0.53;0.50	Bacteria: 1.00	Actinobacteria: 0.92	Actinomycetia: 0.81	NA	NA	NA	Actinobacteria bacterium: 0.50
Bin_59-contigs.fa	taxid assigned	based on 689/1805 ORFs	1;131567;2;1224	1.00;0.87;0.76;0.41	Bacteria: 0.76	Proteobacteria: 0.41	no support	no support	no support	no support	no support
Bin_6-contigs.fa	taxid assigned	based on 3312/3597 ORFs	1;131567;2;1224;28216	1.00;0.99;0.99;0.91;0.59	Bacteria: 0.99	Proteobacteria: 0.91	Betaproteobacteria: 0.59	no support	no support	no support	no support
Bin_60-contigs.fa	no taxid assigned	no hits to database
Bin_61-contigs.fa	taxid assigned	based on 10/24 ORFs	1;131567;2	1.00;1.00;0.91	Bacteria: 0.91	no support	no support	no support	no support	no support	no support
Bin_62-contigs.fa	taxid assigned	based on 2198/2285 ORFs	1;131567;2;1783257;74201;414999;415000;134623	1.00;1.00;1.00;0.98;0.97;0.96;0.49;0.49	Bacteria: 1.00	Verrucomicrobia: 0.97	Opitutae: 0.96	Opitutales: 0.49	Opitutaceae: 0.49	no support	no support
Bin_63-contigs.fa	taxid assigned	based on 2039/2110 ORFs	1;131567;2;1224;28211;204458;451208;2282150	1.00;0.99;0.98;0.93;0.90;0.85;0.54;0.54	Bacteria: 0.98	Proteobacteria: 0.93	Alphaproteobacteria: 0.90	Caulobacterales: 0.85	NA	NA	Caulobacterales bacterium: 0.54
Bin_65-contigs.fa	taxid assigned	based on 733/1543 ORFs	1;131567;2;1224	1.00;0.91;0.49;0.39	Bacteria: 0.49	Proteobacteria: 0.39	no support	no support	no support	no support	no support
Bin_66-contigs.fa	taxid assigned	based on 7429/7784 ORFs	1;131567;2;1224;68525;28221;213118;213121;231686;2053307	1.00;1.00;1.00;0.77;0.61;0.61;0.52;0.51;0.49;0.49	Bacteria: 1.00	Proteobacteria: 0.77	Deltaproteobacteria: 0.61	Desulfobacterales: 0.52	Desulfobulbaceae: 0.51	NA	Desulfobulbaceae bacterium: 0.49
Bin_67-contigs.fa	no taxid assigned	no hits to database
Bin_68-contigs.fa	taxid assigned	based on 677/1022 ORFs	1;131567;2	1.00;0.89;0.83	Bacteria: 0.83	no support	no support	no support	no support	no support	no support
Bin_69-contigs.fa	taxid assigned	based on 2157/2380 ORFs	1;131567;2;1783270;68336;976	1.00;0.99;0.98;0.76;0.76;0.74	Bacteria: 0.98	Bacteroidetes: 0.74	no support	no support	no support	no support	no support
Bin_7-contigs.fa	taxid assigned	based on 186/457 ORFs	1;131567;2759	1.00;0.96;0.60	Eukaryota: 0.60	no support	no support	no support	no support	no support	no support
Bin_71-contigs.fa	taxid assigned	based on 447/776 ORFs	1;131567;2	1.00;0.74;0.69	Bacteria: 0.69	no support	no support	no support	no support	no support	no support
Bin_72-contigs.fa	taxid assigned	based on 964/1468 ORFs	1;131567;2;1224;28211;33807;1913988	1.00;0.86;0.81;0.38;0.33;0.32;0.32	Bacteria: 0.81	Proteobacteria: 0.38	Alphaproteobacteria: 0.33	NA	NA	NA	Alphaproteobacteria bacterium: 0.32
Bin_73-contigs.fa	taxid assigned	based on 1890/2037 ORFs	1;131567;2;1224;1236	1.00;1.00;0.99;0.94;0.84	Bacteria: 0.99	Proteobacteria: 0.94	Gammaproteobacteria: 0.84	no support	no support	no support	no support
Bin_76-contigs.fa	taxid assigned	based on 1513/2571 ORFs	1;131567;2	1.00;0.75;0.68	Bacteria: 0.68	no support	no support	no support	no support	no support	no support
Bin_77-contigs.fa	taxid assigned	based on 2511/2602 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;0.99;0.78;0.77;0.76	Bacteria: 0.99	Actinobacteria: 0.77	Actinomycetia: 0.76	no support	no support	no support	no support
Bin_78-contigs.fa	taxid assigned	based on 53/83 ORFs	1;131567;2;2323;1783234;1783273	1.00;0.97;0.90;0.40;0.40;0.40	Bacteria: 0.90	no support	no support	no support	no support	no support	no support
Bin_79-contigs.fa	taxid assigned	based on 1889/2357 ORFs	1;131567;2;1783270;68336;976	1.00;0.86;0.83;0.54;0.54;0.52	Bacteria: 0.83	Bacteroidetes: 0.52	no support	no support	no support	no support	no support
Bin_80-contigs.fa	taxid assigned	based on 1433/1501 ORFs	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;0.99;0.87;0.87;0.86;0.52;0.41	Bacteria: 0.99	Bacteroidetes: 0.86	Bacteroidia: 0.52	Bacteroidales: 0.41	no support	no support	no support
Bin_81-contigs.fa	taxid assigned	based on 15/28 ORFs	1;131567;2759;2698737;33634;2696291;2836;33849;33850	1.00;0.77;0.55;0.55;0.55;0.55;0.55;0.55;0.55	Eukaryota: 0.55	Bacillariophyta: 0.55	Bacillariophyceae: 0.55	no support	no support	no support	no support
Bin_82-contigs.fa	taxid assigned	based on 4191/4494 ORFs	1;131567;2;1783272;200795	1.00;1.00;1.00;0.88;0.87	Bacteria: 1.00	Chloroflexi: 0.87	no support	no support	no support	no support	no support
Bin_83-contigs.fa	taxid assigned	based on 1547/1682 ORFs	1;131567;2;1783272;200795	1.00;1.00;0.99;0.88;0.87	Bacteria: 0.99	Chloroflexi: 0.87	no support	no support	no support	no support	no support
Bin_84-contigs.fa	taxid assigned	based on 4360/4748 ORFs	1;131567;2;1783257	1.00;1.00;0.99;0.80	Bacteria: 0.99	no support	no support	no support	no support	no support	no support
Bin_86-contigs.fa	taxid assigned	based on 2047/4187 ORFs	1;131567;2	1.00;0.78;0.60	Bacteria: 0.60	no support	no support	no support	no support	no support	no support
Bin_88-contigs.fa	taxid assigned	based on 96/121 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.83;0.83;0.83;0.83;0.83;0.83;0.83;0.83	Viruses: 0.83	Uroviricota: 0.83	Caudoviricetes: 0.83	Caudovirales: 0.83	NA	NA	uncultured Caudovirales phage: 0.83
Bin_89-contigs.fa	taxid assigned (1/2)	based on 314/596 ORFs	1;10239;2731341;2731360;2731618;2731619;28883*	1.00;0.31;0.30;0.30;0.30;0.30;0.30	Viruses: 0.31	Uroviricota: 0.30	Caudoviricetes: 0.30	Caudovirales*: 0.30	no support	no support	no support
Bin_89-contigs.fa	taxid assigned (2/2)	based on 314/596 ORFs	1;131567;2	1.00;0.58;0.53	Bacteria: 0.53	no support	no support	no support	no support	no support	no support
Bin_9-contigs.fa	no taxid assigned	no hits to database
Bin_90-contigs.fa	taxid assigned	based on 4032/4322 ORFs	1;131567;2;1783272;201174;1760	1.00;0.99;0.98;0.54;0.53;0.40	Bacteria: 0.98	Actinobacteria: 0.53	Actinomycetia: 0.40	no support	no support	no support	no support
Bin_91-contigs.fa	taxid assigned	based on 1908/3494 ORFs	1;131567;2	1.00;0.78;0.73	Bacteria: 0.73	no support	no support	no support	no support	no support	no support
Bin_92-contigs.fa	taxid assigned (1/2)	based on 50/261 ORFs	1;131567;2	1.00;0.91;0.48	Bacteria: 0.48	no support	no support	no support	no support	no support	no support
Bin_92-contigs.fa	taxid assigned (2/2)	based on 50/261 ORFs	1;131567;2759	1.00;0.91;0.33	Eukaryota: 0.33	no support	no support	no support	no support	no support	no support
Bin_93-contigs.fa	taxid assigned (1/2)	based on 1797/2528 ORFs	1;10239;2731341;2731360;2731618;2731619;28883*	1.00;0.31;0.30;0.30;0.30;0.30;0.30	Viruses: 0.31	Uroviricota: 0.30	Caudoviricetes: 0.30	Caudovirales*: 0.30	no support	no support	no support
Bin_93-contigs.fa	taxid assigned (2/2)	based on 1797/2528 ORFs	1;131567;2	1.00;0.52;0.50	Bacteria: 0.50	no support	no support	no support	no support	no support	no support
Bin_94-contigs.fa	taxid assigned	based on 3944/7196 ORFs	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;2857;303405	1.00;1.00;0.93;0.92;0.92;0.91;0.91;0.85;0.85;0.67;0.67;0.37;0.37	Eukaryota: 0.93	Bacillariophyta: 0.91	Bacillariophyceae: 0.85	Bacillariales: 0.67	Bacillariaceae: 0.67	Nitzschia: 0.37	Nitzschia inconspicua: 0.37
Bin_95-contigs.fa	taxid assigned	based on 1103/1545 ORFs	1;131567;2	1.00;0.83;0.78	Bacteria: 0.78	no support	no support	no support	no support	no support	no support
Bin_96-contigs.fa	taxid assigned	based on 1729/2674 ORFs	1;131567;2;1224	1.00;0.94;0.91;0.32	Bacteria: 0.91	Proteobacteria: 0.32	no support	no support	no support	no support	no support
Bin_98-contigs.fa	taxid assigned	based on 1289/1636 ORFs	1;131567;2;2323;1783234;1783273;1794810	1.00;0.99;0.86;0.61;0.61;0.60;0.54	Bacteria: 0.86	no support	no support	no support	no support	no support	no support
Bin_99-contigs.fa	taxid assigned	based on 5/16 ORFs	1;131567;2;1224;68525;29547;213849	1.00;1.00;1.00;0.59;0.40;0.40;0.40	Bacteria: 1.00	Proteobacteria: 0.59	Epsilonproteobacteria: 0.40	Campylobacterales: 0.40	no support	no support	no support
