# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
15_5m_191.fa	taxid assigned	based on 1359/1428 ORFs	1;131567;2;1783270;68336;976	1.00;0.99;0.98;0.86;0.86;0.85	Bacteria: 0.98	Bacteroidetes: 0.85	no support	no support	no support	no support	no support
15_5m_192.fa	taxid assigned (1/2)	based on 17/70 ORFs	1;131567;2;1783272;1798711;1117;1161;1892259;77021;77022;2787621	1.00;0.88;0.56;0.43;0.37;0.37;0.37;0.37;0.37;0.37;0.37	Bacteria: 0.56	Cyanobacteria: 0.37	NA	Nostocales: 0.37	Aphanizomenonaceae: 0.37	Cylindrospermopsis: 0.37	Cylindrospermopsis raciborskii: 0.37
15_5m_192.fa	taxid assigned (2/2)	based on 17/70 ORFs	1;131567;2759	1.00;0.88;0.32	Eukaryota: 0.32	no support	no support	no support	no support	no support	no support
15_5m_193.fa	taxid assigned	based on 632/652 ORFs	1;131567;2;1224;28211	1.00;1.00;1.00;0.92;0.87	Bacteria: 1.00	Proteobacteria: 0.92	Alphaproteobacteria: 0.87	no support	no support	no support	no support
15_5m_194.fa	taxid assigned	based on 586/1405 ORFs	1;131567;2	1.00;0.89;0.68	Bacteria: 0.68	no support	no support	no support	no support	no support	no support
15_5m_195.fa	taxid assigned	based on 1/2 ORFs	1;131567;2;1783270;68336;976;200643;171549;185291;2030927	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Bacteroidia: 1.00	Bacteroidales: 1.00	NA	NA	Bacteroidales bacterium: 1.00
15_5m_196.fa	taxid assigned	based on 2707/4072 ORFs	1;131567;2	1.00;0.69;0.62	Bacteria: 0.62	no support	no support	no support	no support	no support	no support
15_5m_197.fa	taxid assigned	based on 3621/3815 ORFs	1;131567;2;1224;68525;28221;213118;213121;231686;2053307	1.00;1.00;1.00;0.84;0.52;0.52;0.48;0.45;0.40;0.39	Bacteria: 1.00	Proteobacteria: 0.84	Deltaproteobacteria: 0.52	Desulfobacterales: 0.48	Desulfobulbaceae: 0.45	NA	Desulfobulbaceae bacterium: 0.39
15_5m_198.fa	taxid assigned	based on 1277/1446 ORFs	1;131567;2;1783270;68336;976	1.00;0.95;0.94;0.54;0.54;0.52	Bacteria: 0.94	Bacteroidetes: 0.52	no support	no support	no support	no support	no support
15_5m_199.fa	taxid assigned	based on 281/483 ORFs	1;131567;2	1.00;0.95;0.75	Bacteria: 0.75	no support	no support	no support	no support	no support	no support
15_5m_2.fa	taxid assigned	based on 26606/31940 ORFs	1;131567;2;1783270;68336;976	1.00;0.97;0.95;0.61;0.60;0.53	Bacteria: 0.95	Bacteroidetes: 0.53	no support	no support	no support	no support	no support
15_5m_20.fa	taxid assigned	based on 1071/1242 ORFs	1;131567;2;1783257;203682;473814;2026780	1.00;1.00;0.99;0.63;0.62;0.56;0.56	Bacteria: 0.99	Planctomycetes: 0.62	NA	NA	NA	NA	Planctomycetes bacterium: 0.56
15_5m_200.fa	taxid assigned	based on 2697/2774 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;1.00;1.00;0.98;0.98;0.98;0.66;0.55	Bacteria: 1.00	Bacteroidetes: 0.98	NA	NA	NA	NA	Bacteroidetes bacterium: 0.55
15_5m_201.fa	taxid assigned	based on 5849/6128 ORFs	1;131567;2;1783270;68336;976;117743;200644	1.00;1.00;1.00;0.93;0.93;0.92;0.69;0.65	Bacteria: 1.00	Bacteroidetes: 0.92	Flavobacteriia: 0.69	Flavobacteriales: 0.65	no support	no support	no support
15_5m_202.fa	taxid assigned	based on 10052/10508 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.79;0.79;0.78	Bacteria: 0.99	Bacteroidetes: 0.78	no support	no support	no support	no support	no support
15_5m_203.fa	taxid assigned	based on 1576/1656 ORFs	1;131567;2;1783272;1239;186801;186802	1.00;1.00;0.99;0.87;0.86;0.48;0.35	Bacteria: 0.99	Firmicutes: 0.86	Clostridia: 0.48	Eubacteriales: 0.35	no support	no support	no support
15_5m_204.fa	taxid assigned	based on 1600/1670 ORFs	1;131567;2;1224	1.00;1.00;0.99;0.91	Bacteria: 0.99	Proteobacteria: 0.91	no support	no support	no support	no support	no support
15_5m_205.fa	taxid assigned	based on 47/176 ORFs	1;131567;2;1224;28216;33809;1891241	1.00;0.98;0.83;0.45;0.41;0.34;0.34	Bacteria: 0.83	Proteobacteria: 0.45	Betaproteobacteria: 0.41	NA	NA	NA	Betaproteobacteria bacterium: 0.34
15_5m_206.fa	taxid assigned	based on 766/2151 ORFs	1;131567;2759	1.00;0.96;0.60	Eukaryota: 0.60	no support	no support	no support	no support	no support	no support
15_5m_207.fa	taxid assigned (1/2)	based on 260/652 ORFs	1;10239;2732004;2732005;2732007;2732523	1.00;0.36;0.32;0.32;0.32;0.32	Viruses: 0.36	Nucleocytoviricota: 0.32	Megaviricetes: 0.32	no support	no support	no support	no support
15_5m_207.fa	taxid assigned (2/2)	based on 260/652 ORFs	1;131567;2	1.00;0.47;0.36	Bacteria: 0.36	no support	no support	no support	no support	no support	no support
15_5m_208.fa	no taxid assigned	no hits to database
15_5m_209.fa	taxid assigned	based on 463/633 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.98;0.96;0.57;0.57;0.57;0.57;0.57	Bacteria: 0.96	Actinobacteria: 0.57	Actinomycetia: 0.57	NA	NA	NA	Actinobacteria bacterium: 0.57
15_5m_21.fa	taxid assigned	based on 11218/11766 ORFs	1;131567;2;1224;28216;80840	1.00;0.99;0.99;0.88;0.76;0.48	Bacteria: 0.99	Proteobacteria: 0.88	Betaproteobacteria: 0.76	Burkholderiales: 0.48	no support	no support	no support
15_5m_210.fa	taxid assigned	based on 70/119 ORFs	1;131567;2;1224;68525;28221	1.00;0.97;0.86;0.44;0.33;0.33	Bacteria: 0.86	Proteobacteria: 0.44	Deltaproteobacteria: 0.33	no support	no support	no support	no support
15_5m_211.fa	taxid assigned	based on 3/21 ORFs	1;131567;2;1783270;68336;976;117743;200644;403978;2021391	1.00;0.70;0.70;0.70;0.70;0.70;0.70;0.70;0.70;0.70	Bacteria: 0.70	Bacteroidetes: 0.70	Flavobacteriia: 0.70	Flavobacteriales: 0.70	NA	NA	Flavobacteriales bacterium: 0.70
15_5m_212.fa	taxid assigned	based on 12620/15283 ORFs	1;131567;2;2323;1783234;1783273	1.00;0.90;0.82;0.45;0.45;0.43	Bacteria: 0.82	no support	no support	no support	no support	no support	no support
15_5m_213.fa	taxid assigned	based on 3598/3868 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.70;0.69;0.67	Bacteria: 0.99	Bacteroidetes: 0.67	no support	no support	no support	no support	no support
15_5m_214.fa	taxid assigned	based on 8075/8224 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.96;0.93;0.72;0.41;0.40	Bacteria: 1.00	Actinobacteria: 0.93	Actinomycetia: 0.72	NA	NA	NA	Actinobacteria bacterium: 0.40
15_5m_215.fa	taxid assigned	based on 3740/4171 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.91;0.91;0.88	Bacteria: 0.99	Bacteroidetes: 0.88	no support	no support	no support	no support	no support
15_5m_216.fa	taxid assigned	based on 1154/1318 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.56;0.56;0.56;0.56;0.56;0.56;0.54;0.54	Viruses: 0.56	Uroviricota: 0.56	Caudoviricetes: 0.56	Caudovirales: 0.56	NA	NA	uncultured Caudovirales phage: 0.54
15_5m_217.fa	taxid assigned	based on 921/2233 ORFs	1;131567;2;1224	1.00;0.98;0.58;0.31	Bacteria: 0.58	Proteobacteria: 0.31	no support	no support	no support	no support	no support
15_5m_218.fa	taxid assigned	based on 3214/4180 ORFs	1;131567;2;48479;1234023	1.00;0.99;0.95;0.63;0.63	Bacteria: 0.95	NA	NA	NA	NA	NA	uncultured bacterium (gcode 4): 0.63
15_5m_219.fa	taxid assigned	based on 3/5 ORFs	1;131567;2;1783270;68336;976;200643;1970189;558415	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Bacteroidia: 1.00	Marinilabiliales: 1.00	Marinilabiliaceae: 1.00	no support	no support
15_5m_22.fa	taxid assigned (1/2)	based on 8989/9901 ORFs	1;131567;2;1224	1.00;0.99;0.98;0.52	Bacteria: 0.98	Proteobacteria: 0.52	no support	no support	no support	no support	no support
15_5m_22.fa	taxid assigned (2/2)	based on 8989/9901 ORFs	1;131567;2;1783257	1.00;0.99;0.98;0.31	Bacteria: 0.98	no support	no support	no support	no support	no support	no support
15_5m_220.fa	taxid assigned	based on 1948/2370 ORFs	1;131567;2	1.00;0.97;0.80	Bacteria: 0.80	no support	no support	no support	no support	no support	no support
15_5m_221.fa	taxid assigned	based on 75/86 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.96;0.91;0.91;0.91;0.91;0.91;0.91;0.91	Viruses: 0.96	Uroviricota: 0.91	Caudoviricetes: 0.91	Caudovirales: 0.91	NA	NA	uncultured Caudovirales phage: 0.91
15_5m_222.fa	no taxid assigned	no hits to database
15_5m_223.fa	no taxid assigned	no hits to database
15_5m_224.fa	taxid assigned	based on 5667/6224 ORFs	1;131567;2;1783257;74201;417295	1.00;1.00;0.99;0.76;0.69;0.34	Bacteria: 0.99	Verrucomicrobia: 0.69	no support	no support	no support	no support	no support
15_5m_225.fa	taxid assigned	based on 2055/2184 ORFs	1;131567;2;1224;28216	1.00;1.00;1.00;0.87;0.31	Bacteria: 1.00	Proteobacteria: 0.87	Betaproteobacteria: 0.31	no support	no support	no support	no support
15_5m_226.fa	taxid assigned	based on 1601/1903 ORFs	1;131567;2	1.00;0.76;0.70	Bacteria: 0.70	no support	no support	no support	no support	no support	no support
15_5m_227.fa	taxid assigned	based on 4647/8365 ORFs	1;131567;2	1.00;0.91;0.86	Bacteria: 0.86	no support	no support	no support	no support	no support	no support
15_5m_228.fa	taxid assigned	based on 2592/2771 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;0.99;0.97;0.87;0.87;0.86;0.66;0.62;0.58;0.57;0.57	Bacteria: 0.97	Bacteroidetes: 0.86	Flavobacteriia: 0.66	Flavobacteriales: 0.62	Crocinitomicaceae: 0.58	NA	Crocinitomicaceae bacterium: 0.57
15_5m_229.fa	taxid assigned	based on 24/24 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;0.94;0.94;0.94;0.94;0.94;0.84	Bacteria: 1.00	Proteobacteria: 0.94	Gammaproteobacteria: 0.94	Chromatiales: 0.94	Chromatiaceae: 0.94	Chromatium: 0.94	Chromatium okenii: 0.84
15_5m_23.fa	taxid assigned	based on 3790/4110 ORFs	1;131567;2;1783257;134625;1921781;1921782;1921783;2020000;2026752	1.00;1.00;1.00;0.88;0.63;0.58;0.58;0.55;0.54;0.54	Bacteria: 1.00	Kiritimatiellaeota: 0.63	Kiritimatiellae: 0.58	Kiritimatiellales: 0.58	Kiritimatiellaceae: 0.55	NA	Kiritimatiellaceae bacterium: 0.54
15_5m_230.fa	taxid assigned	based on 1/2 ORFs	1;131567;2	1.00;1.00;1.00	Bacteria: 1.00	no support	no support	no support	no support	no support	no support
15_5m_231.fa	taxid assigned	based on 6/17 ORFs	1;131567;2;1783270;68336	1.00;1.00;1.00;0.82;0.82	Bacteria: 1.00	no support	no support	no support	no support	no support	no support
15_5m_232.fa	taxid assigned	based on 5115/5538 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.76;0.76;0.73	Bacteria: 0.99	Bacteroidetes: 0.73	no support	no support	no support	no support	no support
15_5m_233.fa	taxid assigned	based on 15858/17772 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.98;0.61;0.61;0.58	Bacteria: 0.98	Bacteroidetes: 0.58	no support	no support	no support	no support	no support
15_5m_234.fa	taxid assigned	based on 4869/6565 ORFs	1;131567;2	1.00;0.50;0.44	Bacteria: 0.44	no support	no support	no support	no support	no support	no support
15_5m_235.fa	taxid assigned	based on 4050/4188 ORFs	1;131567;2;1224;28216;80840	1.00;0.99;0.99;0.90;0.70;0.35	Bacteria: 0.99	Proteobacteria: 0.90	Betaproteobacteria: 0.70	Burkholderiales: 0.35	no support	no support	no support
15_5m_236.fa	taxid assigned (1/2)	based on 1115/3812 ORFs	1;131567;2759	1.00;0.98;0.41	Eukaryota: 0.41	no support	no support	no support	no support	no support	no support
15_5m_236.fa	taxid assigned (2/2)	based on 1115/3812 ORFs	1;131567;2	1.00;0.98;0.52	Bacteria: 0.52	no support	no support	no support	no support	no support	no support
15_5m_237.fa	taxid assigned	based on 2168/2318 ORFs	1;131567;2;1783257;74201;203494;48461;134621;1032526;2638824;2024890	1.00;1.00;1.00;0.81;0.79;0.56;0.56;0.55;0.55;0.55;0.55	Bacteria: 1.00	Verrucomicrobia: 0.79	Verrucomicrobiae: 0.56	Verrucomicrobiales: 0.56	Verrucomicrobia subdivision 3: 0.55	Pedosphaera: 0.55	Pedosphaera sp.: 0.55
15_5m_238.fa	taxid assigned (1/2)	based on 2/34 ORFs	1;131567;2;1783272;201174;1760;85011;2062;228398;2643834;2705012	1.00;1.00;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50	Bacteria: 0.50	Actinobacteria: 0.50	Actinomycetia: 0.50	Streptomycetales: 0.50	Streptomycetaceae: 0.50	Streptacidiphilus: 0.50	Streptacidiphilus sp. PB12-B1b: 0.50
15_5m_238.fa	taxid assigned (2/2)	based on 2/34 ORFs	1;131567;2759	1.00;1.00;0.50	Eukaryota: 0.50	no support	no support	no support	no support	no support	no support
15_5m_239.fa	taxid assigned	based on 27547/28972 ORFs	1;131567;2;1783270;68336;976;200643	1.00;1.00;0.99;0.73;0.72;0.71;0.46	Bacteria: 0.99	Bacteroidetes: 0.71	Bacteroidia: 0.46	no support	no support	no support	no support
15_5m_24.fa	no taxid assigned	no hits to database
15_5m_240.fa	taxid assigned	based on 74/87 ORFs	1;131567;2;1224;28216;80840	1.00;0.97;0.97;0.78;0.54;0.32	Bacteria: 0.97	Proteobacteria: 0.78	Betaproteobacteria: 0.54	Burkholderiales: 0.32	no support	no support	no support
15_5m_241.fa	taxid assigned (1/2)	based on 2/5 ORFs	1;131567;2;1224;68525;28221;29;213495;2026763	1.00;1.00;1.00;0.44;0.44;0.44;0.44;0.44;0.44	Bacteria: 1.00	Proteobacteria: 0.44	Deltaproteobacteria: 0.44	Myxococcales: 0.44	NA	NA	Myxococcales bacterium: 0.44
15_5m_241.fa	taxid assigned (2/2)	based on 2/5 ORFs	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.56;0.56;0.56;0.56;0.56	Bacteria: 1.00	Bacteroidetes: 0.56	Bacteroidia: 0.56	Bacteroidales: 0.56	no support	no support	no support
15_5m_242.fa	no taxid assigned	no hits to database
15_5m_243.fa	taxid assigned	based on 26/29 ORFs	1;131567;2;1783272;200795;189774;2026724	1.00;1.00;1.00;1.00;1.00;0.47;0.44	Bacteria: 1.00	Chloroflexi: 1.00	NA	NA	NA	NA	Chloroflexi bacterium: 0.44
15_5m_244.fa	taxid assigned (1/2)	based on 503/783 ORFs	1;10239;2731341;2731360;2731618;2731619;28883*	1.00;0.38;0.38;0.38;0.38;0.38;0.38	Viruses: 0.38	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales*: 0.38	no support	no support	no support
15_5m_244.fa	taxid assigned (2/2)	based on 503/783 ORFs	1;131567;2	1.00;0.44;0.43	Bacteria: 0.43	no support	no support	no support	no support	no support	no support
15_5m_245.fa	taxid assigned	based on 114/119 ORFs	1;131567;2;1783270;68336;976	1.00;0.98;0.76;0.71;0.71;0.71	Bacteria: 0.76	Bacteroidetes: 0.71	no support	no support	no support	no support	no support
15_5m_246.fa	taxid assigned	based on 11/42 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;1.00;0.71;0.55;0.55;0.55;0.49;0.49	Bacteria: 0.71	Bacteroidetes: 0.55	NA	NA	NA	NA	Bacteroidetes bacterium: 0.49
15_5m_247.fa	taxid assigned (1/2)	based on 54/267 ORFs	1;131567;2	1.00;0.93;0.44	Bacteria: 0.44	no support	no support	no support	no support	no support	no support
15_5m_247.fa	taxid assigned (2/2)	based on 54/267 ORFs	1;131567;2759	1.00;0.93;0.37	Eukaryota: 0.37	no support	no support	no support	no support	no support	no support
15_5m_248.fa	taxid assigned (1/2)	based on 220/306 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35	Viruses: 0.35	Uroviricota: 0.35	Caudoviricetes: 0.35	Caudovirales: 0.35	NA	NA	uncultured Caudovirales phage: 0.35
15_5m_248.fa	taxid assigned (2/2)	based on 220/306 ORFs	1;131567;2	1.00;0.51;0.51	Bacteria: 0.51	no support	no support	no support	no support	no support	no support
15_5m_249.fa	taxid assigned	based on 9561/10223 ORFs	1;131567;2;1783272;200795	1.00;1.00;0.99;0.88;0.87	Bacteria: 0.99	Chloroflexi: 0.87	no support	no support	no support	no support	no support
15_5m_25.fa	no taxid assigned	no hits to database
15_5m_250.fa	taxid assigned (1/2)	based on 21/125 ORFs	1;131567;2759;2611341;207245;5738;5739;68460;39709;348837	1.00;0.81;0.42;0.34;0.32;0.32;0.32;0.32;0.32;0.32	Eukaryota: 0.42	Fornicata: 0.32	NA	Diplomonadida: 0.32	Hexamitidae: 0.32	Spironucleus: 0.32	Spironucleus salmonicida: 0.32
15_5m_250.fa	taxid assigned (2/2)	based on 21/125 ORFs	1;131567;2	1.00;0.81;0.39	Bacteria: 0.39	no support	no support	no support	no support	no support	no support
15_5m_251.fa	taxid assigned (1/2)	based on 15780/16357 ORFs	1;131567;2;1224;1236;135613;1046;53392;1166950	1.00;1.00;1.00;0.98;0.96;0.94;0.94;0.40;0.40	Bacteria: 1.00	Proteobacteria: 0.98	Gammaproteobacteria: 0.96	Chromatiales: 0.94	Chromatiaceae: 0.94	Thiodictyon: 0.40	Candidatus Thiodictyon syntrophicum: 0.40
15_5m_251.fa	taxid assigned (2/2)	based on 15780/16357 ORFs	1;131567;2;1224;1236;135613;1046;53452;61598	1.00;1.00;1.00;0.98;0.96;0.94;0.94;0.34;0.34	Bacteria: 1.00	Proteobacteria: 0.98	Gammaproteobacteria: 0.96	Chromatiales: 0.94	Chromatiaceae: 0.94	Lamprocystis: 0.34	Lamprocystis purpurea: 0.34
15_5m_252.fa	taxid assigned	based on 193/477 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636;3042	1.00;0.67;0.41;0.35;0.35;0.35;0.34;0.34;0.34	Eukaryota: 0.41	Chlorophyta: 0.35	Chlorophyceae: 0.34	Chlamydomonadales: 0.34	no support	no support	no support
15_5m_253.fa	taxid assigned	based on 3456/3776 ORFs	1;131567;2;1783270;68336;976;117743;200644;403978;2021391	1.00;1.00;0.99;0.91;0.90;0.89;0.44;0.44;0.42;0.42	Bacteria: 0.99	Bacteroidetes: 0.89	Flavobacteriia: 0.44	Flavobacteriales: 0.44	NA	NA	Flavobacteriales bacterium: 0.42
15_5m_254.fa	taxid assigned	based on 3395/3926 ORFs	1;131567;2;1783270;68336;1134404	1.00;0.99;0.97;0.74;0.74;0.42	Bacteria: 0.97	Ignavibacteriae: 0.42	no support	no support	no support	no support	no support
15_5m_255.fa	taxid assigned	based on 2/5 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;332102;2645487;1917219	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Flavobacteriia: 1.00	Flavobacteriales: 1.00	Crocinitomicaceae: 1.00	Fluviicola: 1.00	Fluviicola sp.: 1.00
15_5m_256.fa	taxid assigned	based on 2365/2722 ORFs	1;131567;2;1783257;74201	1.00;1.00;1.00;0.74;0.69	Bacteria: 1.00	Verrucomicrobia: 0.69	no support	no support	no support	no support	no support
15_5m_257.fa	taxid assigned	based on 4716/4928 ORFs	1;131567;2;1224;28216	1.00;1.00;0.99;0.90;0.40	Bacteria: 0.99	Proteobacteria: 0.90	Betaproteobacteria: 0.40	no support	no support	no support	no support
15_5m_258.fa	taxid assigned	based on 12971/14596 ORFs	1;131567;2;1783257;74201	1.00;0.99;0.99;0.70;0.57	Bacteria: 0.99	Verrucomicrobia: 0.57	no support	no support	no support	no support	no support
15_5m_259.fa	taxid assigned	based on 17/18 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;0.96;0.96;0.96;0.96;0.96;0.83	Bacteria: 1.00	Proteobacteria: 0.96	Gammaproteobacteria: 0.96	Chromatiales: 0.96	Chromatiaceae: 0.96	Chromatium: 0.96	Chromatium okenii: 0.83
15_5m_26.fa	taxid assigned	based on 4/5 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;0.80;0.45;0.45;0.45;0.45;0.45	Bacteria: 0.80	Actinobacteria: 0.45	Actinomycetia: 0.45	NA	NA	NA	Actinobacteria bacterium: 0.45
15_5m_260.fa	taxid assigned	based on 54/73 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.71;0.71;0.38;0.38;0.38;0.34;0.34	Bacteria: 0.71	Actinobacteria: 0.38	Actinomycetia: 0.38	NA	NA	NA	Actinobacteria bacterium: 0.34
15_5m_261.fa	taxid assigned	based on 7326/9464 ORFs	1;131567;2;1783270;68336;976	1.00;0.97;0.95;0.41;0.40;0.38	Bacteria: 0.95	Bacteroidetes: 0.38	no support	no support	no support	no support	no support
15_5m_262.fa	taxid assigned (1/2)	based on 158/265 ORFs	1;131567	1.00;0.62	no support	no support	no support	no support	no support	no support	no support
15_5m_262.fa	taxid assigned (2/2)	based on 158/265 ORFs	1;10239	1.00;0.31	Viruses: 0.31	no support	no support	no support	no support	no support	no support
15_5m_263.fa	taxid assigned	based on 8/66 ORFs	1;131567;2	1.00;1.00;0.58	Bacteria: 0.58	no support	no support	no support	no support	no support	no support
15_5m_264.fa	taxid assigned	based on 4298/4402 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;0.99;0.99;0.98;0.98;0.94;0.75	Bacteria: 1.00	Proteobacteria: 0.99	Gammaproteobacteria: 0.99	Chromatiales: 0.98	Chromatiaceae: 0.98	Chromatium: 0.94	Chromatium okenii: 0.75
15_5m_265.fa	taxid assigned	based on 3535/3932 ORFs	1;131567;2;1224;68525;28221;213462;213468;2357;2358*	1.00;1.00;0.98;0.82;0.77;0.77;0.41;0.41;0.40;0.40	Bacteria: 0.98	Proteobacteria: 0.82	Deltaproteobacteria: 0.77	Syntrophobacterales: 0.41	Syntrophaceae: 0.41	Desulfomonile: 0.40	Desulfomonile tiedjei*: 0.40
15_5m_266.fa	no taxid assigned	no hits to database
15_5m_267.fa	taxid assigned	based on 8930/9417 ORFs	1;131567;2;1783270;68336;976;200643;1970189;1471398	1.00;1.00;0.99;0.85;0.85;0.83;0.45;0.32;0.32	Bacteria: 0.99	Bacteroidetes: 0.83	Bacteroidia: 0.45	Marinilabiliales: 0.32	Prolixibacteraceae: 0.32	no support	no support
15_5m_268.fa	no taxid assigned	no hits to database
15_5m_269.fa	taxid assigned (1/2)	based on 9402/11246 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.38;0.38;0.38;0.38;0.38;0.38;0.37;0.37	Viruses: 0.38	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales: 0.38	NA	NA	uncultured Caudovirales phage: 0.37
15_5m_269.fa	taxid assigned (2/2)	based on 9402/11246 ORFs	1;131567;2	1.00;0.41;0.37	Bacteria: 0.37	no support	no support	no support	no support	no support	no support
15_5m_27.fa	taxid assigned	based on 951/1011 ORFs	1;131567;2;1783257;74201	1.00;0.99;0.99;0.60;0.44	Bacteria: 0.99	Verrucomicrobia: 0.44	no support	no support	no support	no support	no support
15_5m_270.fa	taxid assigned	based on 1404/1429 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.99;0.99;0.99;0.45;0.45	Bacteria: 1.00	Actinobacteria: 0.99	Actinomycetia: 0.99	NA	NA	NA	Actinobacteria bacterium: 0.45
15_5m_271.fa	taxid assigned	based on 5278/7917 ORFs	1;131567;2	1.00;0.76;0.71	Bacteria: 0.71	no support	no support	no support	no support	no support	no support
15_5m_272.fa	taxid assigned	based on 3/3 ORFs	1;131567;2;1783270;68336;976;200643;1970189;1471398;1952944;2053594*	1.00;1.00;1.00;1.00;1.00;1.00;0.57;0.57;0.57;0.57;0.57	Bacteria: 1.00	Bacteroidetes: 1.00	Bacteroidia: 0.57	Marinilabiliales: 0.57	Prolixibacteraceae: 0.57	NA	Prolixibacteraceae bacterium*: 0.57
15_5m_273.fa	taxid assigned	based on 5850/6220 ORFs	1;131567;2;1783272;200795	1.00;1.00;0.99;0.90;0.90	Bacteria: 0.99	Chloroflexi: 0.90	no support	no support	no support	no support	no support
15_5m_274.fa	taxid assigned	based on 3764/4226 ORFs	1;131567;2;1224;1236;135613;1046;53452;61598	1.00;0.98;0.97;0.72;0.60;0.57;0.57;0.41;0.41	Bacteria: 0.97	Proteobacteria: 0.72	Gammaproteobacteria: 0.60	Chromatiales: 0.57	Chromatiaceae: 0.57	Lamprocystis: 0.41	Lamprocystis purpurea: 0.41
15_5m_275.fa	taxid assigned	based on 19564/19787 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.97;0.95;0.81	Bacteria: 1.00	Actinobacteria: 0.95	Actinomycetia: 0.81	no support	no support	no support	no support
15_5m_276.fa	taxid assigned	based on 1005/1628 ORFs	1;131567;2;1224;28211	1.00;0.81;0.74;0.36;0.31	Bacteria: 0.74	Proteobacteria: 0.36	Alphaproteobacteria: 0.31	no support	no support	no support	no support
15_5m_277.fa	taxid assigned	based on 1326/1369 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.96;0.95;0.90;0.79;0.79	Bacteria: 1.00	Actinobacteria: 0.95	Actinomycetia: 0.90	NA	NA	NA	Actinobacteria bacterium: 0.79
15_5m_278.fa	taxid assigned	based on 1761/2913 ORFs	1;131567;2;203691;1130380;2202144	1.00;0.81;0.77;0.32;0.32;0.32	Bacteria: 0.77	Spirochaetes: 0.32	NA	NA	NA	NA	Spirochaetes bacterium: 0.32
15_5m_279.fa	taxid assigned (1/2)	based on 928/1241 ORFs	1;10239;2731341;2731360;2731618;2731619;28883*	1.00;0.32;0.31;0.31;0.31;0.31;0.31	Viruses: 0.32	Uroviricota: 0.31	Caudoviricetes: 0.31	Caudovirales*: 0.31	no support	no support	no support
15_5m_279.fa	taxid assigned (2/2)	based on 928/1241 ORFs	1;131567;2	1.00;0.48;0.46	Bacteria: 0.46	no support	no support	no support	no support	no support	no support
15_5m_28.fa	taxid assigned	based on 710/1006 ORFs	1;131567;2	1.00;0.80;0.75	Bacteria: 0.75	no support	no support	no support	no support	no support	no support
15_5m_280.fa	taxid assigned	based on 6553/7696 ORFs	1;131567;2;1224;68525;28221	1.00;1.00;0.98;0.49;0.36;0.35	Bacteria: 0.98	Proteobacteria: 0.49	Deltaproteobacteria: 0.35	no support	no support	no support	no support
15_5m_281.fa	taxid assigned	based on 21201/22686 ORFs	1;131567;2;1783270;68336;976;200643	1.00;1.00;1.00;0.89;0.89;0.87;0.42	Bacteria: 1.00	Bacteroidetes: 0.87	Bacteroidia: 0.42	no support	no support	no support	no support
