# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
Bin_33-contigs.fa	taxid assigned (2/2)	based on 61/139 ORFs	1;131567;2759	1.00;0.99;0.31	Eukaryota: 0.31	no support	no support	no support	no support	no support	no support
Bin_34-contigs.fa	taxid assigned	based on 1847/3032 ORFs	1;131567;2759;2698737	1.00;0.97;0.72;0.43	Eukaryota: 0.72	no support	no support	no support	no support	no support	no support
Bin_35-contigs.fa	taxid assigned (1/2)	based on 6794/8400 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.38;0.38;0.38;0.38;0.38;0.38;0.37;0.37	Viruses: 0.38	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales: 0.38	NA	NA	uncultured Caudovirales phage: 0.37
Bin_35-contigs.fa	taxid assigned (2/2)	based on 6794/8400 ORFs	1;131567;2	1.00;0.41;0.37	Bacteria: 0.37	no support	no support	no support	no support	no support	no support
Bin_36-contigs.fa	no taxid assigned	no hits to database
Bin_37-contigs.fa	taxid assigned	based on 4380/4523 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;0.80;0.80;0.80	Bacteria: 1.00	Bacteroidetes: 0.80	no support	no support	no support	no support	no support
Bin_39-contigs.fa	taxid assigned	based on 1380/1980 ORFs	1;131567;2	1.00;0.75;0.73	Bacteria: 0.73	no support	no support	no support	no support	no support	no support
Bin_4-contigs.fa	taxid assigned	based on 4303/5829 ORFs	1;131567;2	1.00;0.68;0.63	Bacteria: 0.63	no support	no support	no support	no support	no support	no support
Bin_40-contigs.fa	taxid assigned (1/2)	based on 5/10 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31	Viruses: 0.31	Uroviricota: 0.31	Caudoviricetes: 0.31	Caudovirales: 0.31	NA	NA	uncultured Caudovirales phage: 0.31
Bin_40-contigs.fa	taxid assigned (2/2)	based on 5/10 ORFs	1;131567;2	1.00;0.69;0.43	Bacteria: 0.43	no support	no support	no support	no support	no support	no support
Bin_41-contigs.fa	taxid assigned	based on 905/2448 ORFs	1;131567;2759;2698737	1.00;0.92;0.64;0.35	Eukaryota: 0.64	no support	no support	no support	no support	no support	no support
Bin_42-contigs.fa	taxid assigned (1/2)	based on 777/1323 ORFs	1;10239;12429;2763270	1.00;0.49;0.41;0.41	Viruses: 0.49	NA	NA	NA	NA	NA	Virus NIOZ-UU159: 0.41
Bin_42-contigs.fa	taxid assigned (2/2)	based on 777/1323 ORFs	1;131567	1.00;0.36	no support	no support	no support	no support	no support	no support	no support
Bin_43-contigs.fa	taxid assigned	based on 232/321 ORFs	1;131567;2	1.00;0.65;0.64	Bacteria: 0.64	no support	no support	no support	no support	no support	no support
Bin_44-contigs.fa	taxid assigned (1/2)	based on 46/104 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.52;0.50;0.50;0.50;0.50;0.50;0.49;0.49	Viruses: 0.52	Uroviricota: 0.50	Caudoviricetes: 0.50	Caudovirales: 0.50	NA	NA	uncultured Caudovirales phage: 0.49
Bin_44-contigs.fa	taxid assigned (2/2)	based on 46/104 ORFs	1;131567;2	1.00;0.42;0.37	Bacteria: 0.37	no support	no support	no support	no support	no support	no support
Bin_46-contigs.fa	taxid assigned	based on 156/526 ORFs	1;131567;2759;2698737	1.00;0.98;0.65;0.34	Eukaryota: 0.65	no support	no support	no support	no support	no support	no support
Bin_47-contigs.fa	taxid assigned	based on 13/25 ORFs	1;131567;2;1783272;1297;188787;118964;183710;1298	1.00;0.97;0.97;0.97;0.46;0.46;0.46;0.46;0.46	Bacteria: 0.97	Deinococcus-Thermus: 0.46	Deinococci: 0.46	Deinococcales: 0.46	Deinococcaceae: 0.46	Deinococcus: 0.46	no support
Bin_48-contigs.fa	no taxid assigned	no hits to database
Bin_5-contigs.fa	taxid assigned	based on 5/14 ORFs	1;131567;2;1783272;200795;189774;2026724	1.00;1.00;1.00;1.00;1.00;0.48;0.48	Bacteria: 1.00	Chloroflexi: 1.00	NA	NA	NA	NA	Chloroflexi bacterium: 0.48
Bin_50-contigs.fa	taxid assigned	based on 381/829 ORFs	1;131567;2	1.00;0.60;0.50	Bacteria: 0.50	no support	no support	no support	no support	no support	no support
Bin_52-contigs.fa	taxid assigned	based on 3/4 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88	Viruses: 0.88	Uroviricota: 0.88	Caudoviricetes: 0.88	Caudovirales: 0.88	NA	NA	uncultured Caudovirales phage: 0.88
Bin_54-contigs.fa	taxid assigned	based on 3588/3673 ORFs	1;131567;2;1224	1.00;1.00;0.99;0.88	Bacteria: 0.99	Proteobacteria: 0.88	no support	no support	no support	no support	no support
Bin_55-contigs.fa	taxid assigned	based on 1318/1326 ORFs	1;131567;2	1.00;1.00;1.00	Bacteria: 1.00	no support	no support	no support	no support	no support	no support
Bin_56-contigs.fa	taxid assigned	based on 1751/1797 ORFs	1;131567;2;1783270;68336;976;768503;768507;89373;2676247;2516559	1.00;1.00;1.00;0.98;0.98;0.98;0.96;0.90;0.86;0.77;0.76	Bacteria: 1.00	Bacteroidetes: 0.98	Cytophagia: 0.96	Cytophagales: 0.90	Cytophagaceae: 0.86	Aquirufa: 0.77	Aquirufa antheringensis: 0.76
Bin_57-contigs.fa	taxid assigned	based on 1248/1266 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;0.99;0.89;0.87;0.35	Bacteria: 0.99	Actinobacteria: 0.87	Actinomycetia: 0.35	no support	no support	no support	no support
Bin_58-contigs.fa	taxid assigned	based on 1/4 ORFs	1;131567;2;1783257;74201;417295;2026799	1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Verrucomicrobia: 1.00	NA	NA	NA	NA	Verrucomicrobia bacterium: 1.00
Bin_6-contigs.fa	taxid assigned	based on 610/690 ORFs	1;131567;2;1783257;74201	1.00;1.00;0.99;0.77;0.69	Bacteria: 0.99	Verrucomicrobia: 0.69	no support	no support	no support	no support	no support
Bin_60-contigs.fa	no taxid assigned	no hits to database
Bin_62-contigs.fa	taxid assigned	based on 661/941 ORFs	1;131567;2	1.00;0.89;0.80	Bacteria: 0.80	no support	no support	no support	no support	no support	no support
Bin_63-contigs.fa	taxid assigned	based on 3466/3732 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;1.00;0.99;0.90;0.90;0.90;0.67;0.62;0.58;0.57;0.57	Bacteria: 0.99	Bacteroidetes: 0.90	Flavobacteriia: 0.67	Flavobacteriales: 0.62	Crocinitomicaceae: 0.58	NA	Crocinitomicaceae bacterium: 0.57
Bin_64-contigs.fa	taxid assigned	based on 7428/10239 ORFs	1;131567;2;1783270;68336;976	1.00;0.97;0.92;0.58;0.58;0.57	Bacteria: 0.92	Bacteroidetes: 0.57	no support	no support	no support	no support	no support
Bin_65-contigs.fa	taxid assigned	based on 3/18 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Actinobacteria: 1.00	Actinomycetia: 1.00	NA	NA	NA	Actinobacteria bacterium: 1.00
Bin_66-contigs.fa	taxid assigned	based on 171/746 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636	1.00;0.96;0.78;0.69;0.61;0.57;0.39;0.39	Eukaryota: 0.78	Chlorophyta: 0.61	Chlorophyceae: 0.39	no support	no support	no support	no support
Bin_67-contigs.fa	taxid assigned	based on 3/36 ORFs	1;131567;2;1783270;68336;976;117747;180495;2035813	1.00;0.88;0.88;0.88;0.88;0.88;0.70;0.70;0.70	Bacteria: 0.88	Bacteroidetes: 0.88	Sphingobacteriia: 0.70	NA	NA	NA	Sphingobacteriia bacterium: 0.70
Bin_68-contigs.fa	taxid assigned	based on 3507/3543 ORFs	1;131567;2;1224;1236;135614;32033;40323	1.00;0.99;0.96;0.88;0.66;0.55;0.55;0.53	Bacteria: 0.96	Proteobacteria: 0.88	Gammaproteobacteria: 0.66	Xanthomonadales: 0.55	Xanthomonadaceae: 0.55	Stenotrophomonas: 0.53	no support
Bin_69-contigs.fa	taxid assigned	based on 11/16 ORFs	1;131567;2;1783270;68336;976;117743;200644;49546;237;196869;2590450	1.00;1.00;1.00;0.98;0.98;0.98;0.85;0.85;0.67;0.63;0.63;0.63	Bacteria: 1.00	Bacteroidetes: 0.98	Flavobacteriia: 0.85	Flavobacteriales: 0.85	Flavobacteriaceae: 0.67	Flavobacterium: 0.63	Flavobacterium sp. I-STPA6A: 0.63
Bin_7-contigs.fa	taxid assigned	based on 1/28 ORFs	1;131567;2;49928;1869227	1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	NA	NA	NA	NA	NA	bacterium: 1.00
Bin_70-contigs.fa	taxid assigned	based on 6364/6757 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;0.99;0.92;0.91;0.70;0.38;0.38	Bacteria: 0.99	Actinobacteria: 0.91	Actinomycetia: 0.70	NA	NA	NA	Actinobacteria bacterium: 0.38
Bin_72-contigs.fa	taxid assigned	based on 130/413 ORFs	1;131567;2	1.00;0.94;0.84	Bacteria: 0.84	no support	no support	no support	no support	no support	no support
Bin_73-contigs.fa	taxid assigned (1/2)	based on 6051/7293 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.34;0.33;0.33;0.33;0.33;0.33;0.32;0.32	Viruses: 0.34	Uroviricota: 0.33	Caudoviricetes: 0.33	Caudovirales: 0.33	NA	NA	uncultured Caudovirales phage: 0.32
Bin_73-contigs.fa	taxid assigned (2/2)	based on 6051/7293 ORFs	1;131567;2	1.00;0.47;0.41	Bacteria: 0.41	no support	no support	no support	no support	no support	no support
Bin_74-contigs.fa	taxid assigned	based on 4874/5044 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;0.99;0.88;0.87;0.81;0.34;0.33	Bacteria: 0.99	Actinobacteria: 0.87	Actinomycetia: 0.81	NA	NA	NA	Actinobacteria bacterium: 0.33
Bin_75-contigs.fa	taxid assigned	based on 1468/1499 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.98;0.98;0.78;0.78;0.58	Bacteria: 1.00	Actinobacteria: 0.98	Actinomycetia: 0.78	NA	NA	NA	Actinobacteria bacterium: 0.58
Bin_76-contigs.fa	taxid assigned	based on 32/36 ORFs	1;131567;2759	1.00;0.82;0.36	Eukaryota: 0.36	no support	no support	no support	no support	no support	no support
Bin_77-contigs.fa	taxid assigned	based on 103/374 ORFs	1;131567;2	1.00;1.00;0.77	Bacteria: 0.77	no support	no support	no support	no support	no support	no support
Bin_78-contigs.fa	taxid assigned	based on 4347/4520 ORFs	1;131567;2;1783270;68336;976;768503;768507;89373;312278;1537369	1.00;1.00;1.00;0.99;0.99;0.98;0.92;0.91;0.90;0.84;0.34	Bacteria: 1.00	Bacteroidetes: 0.98	Cytophagia: 0.92	Cytophagales: 0.91	Cytophagaceae: 0.90	Emticicia: 0.84	Emticicia aquatilis: 0.34
Bin_79-contigs.fa	taxid assigned	based on 1250/1278 ORFs	1;131567;2;1224;28211;204457	1.00;1.00;1.00;0.99;0.99;0.83	Bacteria: 1.00	Proteobacteria: 0.99	Alphaproteobacteria: 0.99	Sphingomonadales: 0.83	no support	no support	no support
Bin_8-contigs.fa	taxid assigned	based on 3060/3654 ORFs	1;131567;2;1783270;68336;976	1.00;0.97;0.94;0.55;0.55;0.55	Bacteria: 0.94	Bacteroidetes: 0.55	no support	no support	no support	no support	no support
Bin_80-contigs.fa	taxid assigned	based on 2083/3135 ORFs	1;131567;2	1.00;0.93;0.83	Bacteria: 0.83	no support	no support	no support	no support	no support	no support
Bin_81-contigs.fa	taxid assigned	based on 822/1223 ORFs	1;131567;2;1224	1.00;0.86;0.80;0.33	Bacteria: 0.80	Proteobacteria: 0.33	no support	no support	no support	no support	no support
Bin_82-contigs.fa	taxid assigned	based on 369/585 ORFs	1;131567;2	1.00;0.84;0.76	Bacteria: 0.76	no support	no support	no support	no support	no support	no support
Bin_83-contigs.fa	taxid assigned	based on 1195/1240 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.74;0.74;0.74	Bacteria: 1.00	Actinobacteria: 0.74	Actinomycetia: 0.74	no support	no support	no support	no support
Bin_84-contigs.fa	taxid assigned (1/2)	based on 3/58 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38	Viruses: 0.38	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales: 0.38	NA	NA	uncultured Caudovirales phage: 0.38
Bin_84-contigs.fa	taxid assigned (2/2)	based on 3/58 ORFs	1;131567;2;49928;1869227	1.00;0.62;0.62;0.44;0.44	Bacteria: 0.62	NA	NA	NA	NA	NA	bacterium: 0.44
Bin_85-contigs.fa	taxid assigned	based on 102/218 ORFs	1;131567;2	1.00;0.79;0.57	Bacteria: 0.57	no support	no support	no support	no support	no support	no support
Bin_86-contigs.fa	taxid assigned (1/2)	based on 48/71 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.35;0.35;0.35;0.35;0.35;0.35;0.33;0.33	Viruses: 0.35	Uroviricota: 0.35	Caudoviricetes: 0.35	Caudovirales: 0.35	NA	NA	uncultured Caudovirales phage: 0.33
Bin_86-contigs.fa	taxid assigned (2/2)	based on 48/71 ORFs	1;131567;2	1.00;0.38;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_87-contigs.fa	taxid assigned	based on 82/233 ORFs	1;131567;2;1783257;203682;203683;112;126;69476;2026779	1.00;0.99;0.73;0.40;0.40;0.40;0.40;0.40;0.40;0.40	Bacteria: 0.73	Planctomycetes: 0.40	Planctomycetia: 0.40	Planctomycetales: 0.40	Planctomycetaceae: 0.40	NA	Planctomycetaceae bacterium: 0.40
Bin_88-contigs.fa	taxid assigned	based on 2722/2840 ORFs	1;131567;2;1783272;1798711;1117;1890424	1.00;1.00;0.99;0.95;0.95;0.95;0.83	Bacteria: 0.99	Cyanobacteria: 0.95	NA	Synechococcales: 0.83	no support	no support	no support
Bin_89-contigs.fa	taxid assigned	based on 3785/3824 ORFs	1;131567;2;1224;28216;32003;32011	1.00;1.00;1.00;0.91;0.88;0.63;0.63	Bacteria: 1.00	Proteobacteria: 0.91	Betaproteobacteria: 0.88	Nitrosomonadales: 0.63	Methylophilaceae: 0.63	no support	no support
Bin_9-contigs.fa	taxid assigned	based on 2007/2061 ORFs	1;131567;2;1224;28216;80840;80864	1.00;0.92;0.91;0.85;0.81;0.43;0.40	Bacteria: 0.91	Proteobacteria: 0.85	Betaproteobacteria: 0.81	Burkholderiales: 0.43	Comamonadaceae: 0.40	no support	no support
Bin_90-contigs.fa	taxid assigned	based on 2089/3184 ORFs	1;131567;2	1.00;0.95;0.93	Bacteria: 0.93	no support	no support	no support	no support	no support	no support
Bin_91-contigs.fa	no taxid assigned	no hits to database
Bin_92-contigs.fa	taxid assigned (1/2)	based on 3/5 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;1.00;1.00;0.56;0.56;0.56	Bacteria: 1.00	Actinobacteria: 1.00	Actinomycetia: 0.56	NA	NA	NA	Actinobacteria bacterium: 0.56
Bin_92-contigs.fa	taxid assigned (2/2)	based on 3/5 ORFs	1;131567;2;1783272;201174;1752188;1848756	1.00;1.00;1.00;1.00;1.00;0.44;0.44	Bacteria: 1.00	Actinobacteria: 1.00	NA	NA	NA	NA	Actinobacteria bacterium IMCC26103: 0.44
Bin_93-contigs.fa	taxid assigned	based on 1/1 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	NA	NA	NA	NA	Bacteroidetes bacterium: 1.00
Bin_94-contigs.fa	taxid assigned	based on 1455/1618 ORFs	1;131567;2;1224	1.00;0.84;0.82;0.47	Bacteria: 0.82	Proteobacteria: 0.47	no support	no support	no support	no support	no support
Bin_95-contigs.fa	taxid assigned	based on 2711/2964 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;0.98;0.98;0.91;0.91;0.91;0.87;0.85;0.84;0.83;0.83	Bacteria: 0.98	Bacteroidetes: 0.91	Flavobacteriia: 0.87	Flavobacteriales: 0.85	Crocinitomicaceae: 0.84	NA	Crocinitomicaceae bacterium: 0.83
Bin_96-contigs.fa	taxid assigned	based on 3120/3265 ORFs	1;131567;2;1783257;74201;417295;2026799	1.00;0.99;0.99;0.93;0.93;0.48;0.48	Bacteria: 0.99	Verrucomicrobia: 0.93	NA	NA	NA	NA	Verrucomicrobia bacterium: 0.48
Bin_97-contigs.fa	taxid assigned	based on 2269/2332 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;1.00;1.00;0.97;0.97;0.97;0.90;0.88;0.86;0.85;0.85	Bacteria: 1.00	Bacteroidetes: 0.97	Flavobacteriia: 0.90	Flavobacteriales: 0.88	Crocinitomicaceae: 0.86	NA	Crocinitomicaceae bacterium: 0.85
Bin_98-contigs.fa	taxid assigned	based on 1174/1350 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.70;0.70;0.50;0.49;0.48;0.35;0.32	Bacteria: 0.70	Actinobacteria: 0.49	Actinomycetia: 0.48	NA	NA	NA	Actinobacteria bacterium: 0.32
Bin_99-contigs.fa	taxid assigned	based on 58/68 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.55;0.55;0.55;0.55;0.55;0.55;0.54;0.54	Viruses: 0.55	Uroviricota: 0.55	Caudoviricetes: 0.55	Caudovirales: 0.55	NA	NA	uncultured Caudovirales phage: 0.54
